wavelength,reflectance
881,0.98672625
882,0.986754329
883,0.986800201
884,0.986932052
885,0.987018111
886,0.987045418
887,0.987090493
888,0.98713411
889,0.987177773
890,0.98721904
891,0.987261357
892,0.98730756
893,0.987356659
894,0.987400628
895,0.987442918
896,0.987487148
897,0.987533766
898,0.987578663
899,0.987623559
900,0.987667214
901,0.987706832
902,0.987747674
903,0.987788454
904,0.987826422
905,0.987867021
906,0.987904231
907,0.987943274
908,0.987980068
909,0.988016118
910,0.988053994
911,0.988090886
912,0.988127954
913,0.988162772
914,0.988196224
915,0.988229134
916,0.98826046
917,0.98829112
918,0.988323871
919,0.98835638
920,0.98839013
921,0.988425142
922,0.98845888
923,0.988490556
924,0.988521065
925,0.988550423
926,0.988582856
927,0.988618164
928,0.988648185
929,0.988677746
930,0.988709841
931,0.98874065
932,0.98877035
933,0.988803772
934,0.988833244
935,0.988856299
936,0.988880051
937,0.988909162
938,0.988936489
939,0.988963163
940,0.988996624
941,0.989030291
942,0.989057709
943,0.989088339
944,0.989122706
945,0.989153768
946,0.989184578
947,0.989212535
948,0.989241562
949,0.989248988
950,0.989260225
951,0.989280338
952,0.989304096
953,0.989336052
954,0.989374942
955,0.989411018
956,0.989443678
957,0.989482102
958,0.989523898
959,0.989561032
960,0.989596749
961,0.989638001
962,0.989674996
963,0.989715549
964,0.989759275
965,0.989802453
966,0.989839208
967,0.989875056
968,0.989914306
969,0.989954272
970,0.989994456
971,0.990036649
972,0.990082339
973,0.990122635
974,0.990162134
975,0.990202682
976,0.990238214
977,0.990274357
978,0.99031212
979,0.990346917
980,0.99038169
981,0.99041679
982,0.99045059
983,0.990486722
984,0.990521165
985,0.990555941
986,0.990582255
987,0.990605269
988,0.990629524
989,0.990656174
990,0.990681741
991,0.990706384
992,0.990730953
993,0.990750469
994,0.990769669
995,0.990788715
996,0.99080251
997,0.990813807
998,0.990824084
999,0.990855137
1000,0.990888372
1001,0.99092313
1002,0.990955554
1003,0.990982067
1004,0.991002274
1005,0.991023978
1006,0.991049302
1007,0.991070033
1008,0.991088616
1009,0.991111927
1010,0.991137058
1011,0.991156336
1012,0.991176799
1013,0.991191376
1014,0.991206014
1015,0.99122195
1016,0.991243335
1017,0.991268602
1018,0.991293953
1019,0.991319689
1020,0.991346596
1021,0.9913718
1022,0.991391707
1023,0.991411911
1024,0.991430002
1025,0.991450013
1026,0.991474681
1027,0.991496697
1028,0.991521849
1029,0.991550142
1030,0.991576755
1031,0.991601055
1032,0.991625494
1033,0.991645935
1034,0.991665383
1035,0.991679499
1036,0.991699705
1037,0.991722943
1038,0.991747794
1039,0.99177742
1040,0.99180512
1041,0.991831853
1042,0.991857593
1043,0.99188065
1044,0.991900407
1045,0.991920225
1046,0.991940386
1047,0.991958974
1048,0.991974951
1049,0.991992705
1050,0.99201157
1051,0.99203077
1052,0.992054047
1053,0.992076194
1054,0.992098439
1055,0.992118756
1056,0.992137386
1057,0.992154743
1058,0.99217148
1059,0.992186435
1060,0.992204909
1061,0.992228481
1062,0.992253417
1063,0.992281596
1064,0.992306722
1065,0.992330064
1066,0.992356234
1067,0.992382419
1068,0.992406848
1069,0.992430905
1070,0.992452174
1071,0.992470621
1072,0.992486614
1073,0.992504384
1074,0.992526978
1075,0.992550727
1076,0.992577163
1077,0.992603134
1078,0.992624059
1079,0.992641456
1080,0.992660405
1081,0.992679945
1082,0.992696606
1083,0.992714292
1084,0.992730877
1085,0.992755177
1086,0.992780445
1087,0.992804977
1088,0.992828563
1089,0.992846699
1090,0.992859483
1091,0.992868851
1092,0.992875705
1093,0.992885664
1094,0.992897412
1095,0.992911406
1096,0.992927207
1097,0.992945277
1098,0.992963438
1099,0.992981643
1100,0.993001657
1101,0.993021733
1102,0.993042488
1103,0.993063701
1104,0.99308375
1105,0.993103571
1106,0.993123471
1107,0.993144516
1108,0.993165816
1109,0.993187892
1110,0.993210349
1111,0.993224779
1112,0.99323992
1113,0.99325827
1114,0.993272865
1115,0.993289096
1116,0.9933046
1117,0.993317593
1118,0.993330811
1119,0.993349117
1120,0.993366157
1121,0.993386497
1122,0.993410853
1123,0.993438431
1124,0.993462765
1125,0.993488908
1126,0.993511343
1127,0.99353213
1128,0.993554416
1129,0.993578611
1130,0.993601225
1131,0.993622694
1132,0.993647882
1133,0.993668719
1134,0.993687187
1135,0.9937026
1136,0.993718619
1137,0.993732579
1138,0.993745094
1139,0.993755853
1140,0.993767358
1141,0.993779707
1142,0.993794298
1143,0.993810189
1144,0.993822607
1145,0.993833362
1146,0.993839994
1147,0.993844324
1148,0.993848085
1149,0.993854264
1150,0.993855766
1151,0.993862383
1152,0.993865086
1153,0.993863588
1154,0.993863182
1155,0.993860483
1156,0.993856436
1157,0.993850472
1158,0.993846917
1159,0.993843523
1160,0.993835317
1161,0.993830127
1162,0.993821717
1163,0.993805893
1164,0.993797167
1165,0.993788467
1166,0.993780183
1167,0.993776022
1168,0.993776672
1169,0.993770849
1170,0.99376417
1171,0.993755357
1172,0.993745109
1173,0.993732401
1174,0.993724362
1175,0.993718075
1176,0.993711581
1177,0.993704708
1178,0.99369827
1179,0.993691732
1180,0.993685043
1181,0.993678567
1182,0.993669249
1183,0.993659511
1184,0.993647776
1185,0.993636751
1186,0.993623444
1187,0.99360946
1188,0.993597656
1189,0.993583539
1190,0.993570974
1191,0.993559849
1192,0.993550861
1193,0.993540436
1194,0.993532981
1195,0.993523711
1196,0.99352188
1197,0.993523827
1198,0.993529888
1199,0.993536488
1200,0.993546974
1201,0.993554559
1202,0.993564346
1203,0.993579639
1204,0.993594518
1205,0.993611561
1206,0.993629803
1207,0.993649021
1208,0.993664275
1209,0.993681011
1210,0.993695859
1211,0.993708381
1212,0.993724654
1213,0.993747632
1214,0.993765838
1215,0.993788851
1216,0.993809615
1217,0.993833043
1218,0.993853465
1219,0.993874536
1220,0.993894731
1221,0.993919855
1222,0.993948282
1223,0.993980578
1224,0.994009048
1225,0.994034327
1226,0.994059615
1227,0.994082358
1228,0.994105945
1229,0.99412862
1230,0.994149881
1231,0.994170674
1232,0.994189345
1233,0.994205073
1234,0.994219985
1235,0.994234034
1236,0.994245677
1237,0.994256848
1238,0.994267414
1239,0.994280368
1240,0.99429269
1241,0.99430539
1242,0.994320767
1243,0.994331784
1244,0.994342643
1245,0.994357669
1246,0.99436919
1247,0.994379034
1248,0.994387645
1249,0.994397771
1250,0.994408138
1251,0.994416437
1252,0.994422099
1253,0.994424656
1254,0.994425552
1255,0.994426618
1256,0.994425368
1257,0.994422297
1258,0.99441871
1259,0.994410773
1260,0.994404959
1261,0.99440098
1262,0.994394906
1263,0.994384886
1264,0.994380301
1265,0.994372494
1266,0.9943686
1267,0.994362578
1268,0.994356716
1269,0.994355227
1270,0.994357567
1271,0.994356476
1272,0.994353068
1273,0.994344696
1274,0.994340638
1275,0.99433412
1276,0.994327858
1277,0.994324997
1278,0.994322707
1279,0.994320887
1280,0.994318391
1281,0.99431303
1282,0.994307297
1283,0.994305414
1284,0.994304244
1285,0.994302762
1286,0.994302224
1287,0.994301772
1288,0.994299127
1289,0.994296887
1290,0.994297485
1291,0.994299936
1292,0.994295444
1293,0.994293116
1294,0.994293219
1295,0.99429065
1296,0.994288088
1297,0.994287756
1298,0.994287145
1299,0.994282566
1300,0.994277113
1301,0.994270665
1302,0.99426631
1303,0.994257632
1304,0.994250283
1305,0.994240368
1306,0.994223642
1307,0.994208147
1308,0.994191653
1309,0.994173998
1310,0.994153276
1311,0.994132279
1312,0.99411023
1313,0.994088961
1314,0.994070432
1315,0.994051903
1316,0.994033186
1317,0.994016968
1318,0.993997849
1319,0.993972202
1320,0.993945402
1321,0.993918565
1322,0.993896866
1323,0.993878008
1324,0.993857672
1325,0.993840269
1326,0.993825989
1327,0.993808542
1328,0.993786167
1329,0.993767453
1330,0.993752149
1331,0.993739393
1332,0.993730589
1333,0.993718176
1334,0.993708563
1335,0.993698685
1336,0.993689808
1337,0.993685653
1338,0.993682758
1339,0.993684511
1340,0.993681539
1341,0.993676363
1342,0.993676565
1343,0.993677173
1344,0.993672498
1345,0.993667013
1346,0.993661137
1347,0.993652792
1348,0.993643094
1349,0.993632522
1350,0.993622214
1351,0.99361119
1352,0.993595951
1353,0.993582753
1354,0.993567772
1355,0.993548807
1356,0.993532995
1357,0.993514058
1358,0.993495569
1359,0.993476731
1360,0.993457319
1361,0.99343718
1362,0.993416051
1363,0.99339504
1364,0.993370025
1365,0.993341925
1366,0.993315149
1367,0.993286299
1368,0.993260377
1369,0.993236294
1370,0.993213541
1371,0.9931917
1372,0.993165749
1373,0.993139671
1374,0.993115885
1375,0.99309539
1376,0.993074977
1377,0.993060964
1378,0.993052095
1379,0.993040593
1380,0.99303031
1381,0.993023392
1382,0.993017372
1383,0.993013266
1384,0.993011325
1385,0.993015283
1386,0.993019963
1387,0.993025288
1388,0.993032344
1389,0.993035748
1390,0.99303851
1391,0.993039769
1392,0.993034362
1393,0.99302795
1394,0.993025239
1395,0.993024071
1396,0.993025415
1397,0.993026687
1398,0.993030248
1399,0.993035883
1400,0.993043512
1401,0.99305087
1402,0.993062259
1403,0.993078491
1404,0.993095455
1405,0.993112152
1406,0.993131927
1407,0.993153743
1408,0.99317451
1409,0.993197458
1410,0.993222071
1411,0.993246977
1412,0.993275363
1413,0.993306011
1414,0.993339479
1415,0.993376009
1416,0.99341781
1417,0.99346098
1418,0.993505008
1419,0.993547576
1420,0.993593906
1421,0.993642691
1422,0.99369228
1423,0.993744845
1424,0.993799907
1425,0.993854881
1426,0.993912999
1427,0.993966396
1428,0.994019551
1429,0.994074257
1430,0.994126464
1431,0.994176069
1432,0.994223305
1433,0.994271117
1434,0.994315706
1435,0.994354151
1436,0.994390196
1437,0.994421164
1438,0.994447837
1439,0.99446969
1440,0.994490182
1441,0.99450387
1442,0.994519773
1443,0.994535164
1444,0.994548679
1445,0.994561098
1446,0.994572173
1447,0.994583015
1448,0.994591812
1449,0.994599931
1450,0.994606802
1451,0.994615403
1452,0.994624498
1453,0.994633416
1454,0.994641328
1455,0.994651151
1456,0.994658484
1457,0.994664062
1458,0.994671287
1459,0.994679546
1460,0.994688433
1461,0.994699684
1462,0.994713314
1463,0.994729724
1464,0.994746097
1465,0.994766697
1466,0.994784009
1467,0.994798801
1468,0.994812669
1469,0.994830749
1470,0.994846555
1471,0.994860932
1472,0.994877596
1473,0.994892788
1474,0.994909051
1475,0.994922796
1476,0.994932089
1477,0.994945967
1478,0.994957272
1479,0.99496875
1480,0.994984832
1481,0.995001584
1482,0.995017934
1483,0.995034354
1484,0.99504938
1485,0.995063007
1486,0.99507596
1487,0.995087353
1488,0.995096586
1489,0.995104453
1490,0.995111301
1491,0.995121139
1492,0.995129032
1493,0.99513691
1494,0.995145042
1495,0.995153203
1496,0.995161846
1497,0.995174915
1498,0.995189526
1499,0.995205096
1500,0.99522213
1501,0.995240074
1502,0.995256155
1503,0.995270237
1504,0.995282291
1505,0.995292907
1506,0.995305517
1507,0.99531676
1508,0.995334347
1509,0.995348086
1510,0.995358494
1511,0.99537366
1512,0.995382404
1513,0.995387795
1514,0.995392568
1515,0.995393838
1516,0.995390519
1517,0.995389005
1518,0.995390977
1519,0.995389144
1520,0.995391797
1521,0.995395957
1522,0.995401028
1523,0.995407386
1524,0.995406899
1525,0.995411742
1526,0.995417815
1527,0.995422271
1528,0.995431918
1529,0.995445851
1530,0.995453488
1531,0.995459731
1532,0.995466992
1533,0.995469305
1534,0.995470541
1535,0.995471211
1536,0.995472047
1537,0.995472227
1538,0.995472889
1539,0.995473279
1540,0.995473875
1541,0.995475147
1542,0.995479324
1543,0.995484686
1544,0.995490927
1545,0.995498824
1546,0.99550735
1547,0.995513579
1548,0.995520303
1549,0.995527817
1550,0.995535916
1551,0.995544606
1552,0.995555206
1553,0.995565252
1554,0.995575233
1555,0.995588131
1556,0.995594728
1557,0.995606969
1558,0.995610121
1559,0.995614599
1560,0.995625143
1561,0.995629334
1562,0.995636477
1563,0.995641452
1564,0.995649155
1565,0.99565663
1566,0.995666163
1567,0.995675255
1568,0.995679359
1569,0.99568565
1570,0.995688533
1571,0.995690766
1572,0.995691936
1573,0.995695985
1574,0.995704648
1575,0.995710238
1576,0.995715181
1577,0.995719284
1578,0.995722944
1579,0.995718512
1580,0.995719917
1581,0.995722543
1582,0.995722839
1583,0.995720371
1584,0.995714235
1585,0.995709042
1586,0.995699551
1587,0.995692604
1588,0.995687384
1589,0.995680919
1590,0.995671869
1591,0.995661463
1592,0.995648046
1593,0.995636186
1594,0.995627467
1595,0.995618369
1596,0.995609067
1597,0.995600346
1598,0.995595678
1599,0.995591181
1600,0.995586893
1601,0.99558501
1602,0.995583472
1603,0.995580376
1604,0.995576684
1605,0.995568897
1606,0.995568247
1607,0.995562926
1608,0.99555447
1609,0.99554949
1610,0.995538644
1611,0.995521029
1612,0.995504333
1613,0.995491113
1614,0.995472255
1615,0.995451337
1616,0.99543172
1617,0.995413559
1618,0.995395456
1619,0.995377279
1620,0.995358476
1621,0.995342856
1622,0.995331541
1623,0.995316233
1624,0.995298549
1625,0.995283043
1626,0.995269226
1627,0.995253496
1628,0.995236855
1629,0.995218915
1630,0.995197325
1631,0.99517035
1632,0.995142258
1633,0.995117484
1634,0.995088668
1635,0.995058473
1636,0.995031162
1637,0.994998903
1638,0.99496157
1639,0.994925697
1640,0.994889225
1641,0.994856709
1642,0.99482665
1643,0.994798293
1644,0.994768229
1645,0.994739372
1646,0.99471454
1647,0.994691259
1648,0.994670024
1649,0.994649086
1650,0.994627677
1651,0.994601823
1652,0.99457335
1653,0.994544177
1654,0.994512718
1655,0.994475322
1656,0.994431349
1657,0.994389385
1658,0.994356151
1659,0.994317231
1660,0.994276842
1661,0.994243127
1662,0.99420828
1663,0.994166376
1664,0.994125839
1665,0.994086905
1666,0.994043654
1667,0.993996017
1668,0.993947633
1669,0.993901554
1670,0.993855442
1671,0.99380713
1672,0.993747847
1673,0.993689836
1674,0.993633096
1675,0.993570823
1676,0.993513096
1677,0.993457998
1678,0.993397276
1679,0.993338223
1680,0.993272993
1681,0.993211466
1682,0.993149295
1683,0.993084529
1684,0.993026352
1685,0.992968239
1686,0.992903629
1687,0.992840383
1688,0.992775902
1689,0.992715289
1690,0.992664104
1691,0.992615855
1692,0.992566629
1693,0.992513035
1694,0.992459648
1695,0.992407691
1696,0.992356564
1697,0.992308767
1698,0.992258802
1699,0.992211048
1700,0.992166718
1701,0.992123853
1702,0.992079496
1703,0.992031653
1704,0.991984043
1705,0.991944492
1706,0.991910733
1707,0.991876656
1708,0.991836006
1709,0.991797041
1710,0.991759113
1711,0.991717032
1712,0.991677443
1713,0.991646799
1714,0.991616155
1715,0.991590507
1716,0.991572705
1717,0.991561502
1718,0.991553716
1719,0.991550738
1720,0.991553822
1721,0.991556799
1722,0.991573142
1723,0.991593759
1724,0.991615764
1725,0.991647682
1726,0.991676348
1727,0.991703396
1728,0.991733972
1729,0.991767519
1730,0.991804329
1731,0.991842186
1732,0.991876574
1733,0.991906623
1734,0.991930232
1735,0.991949998
1736,0.991973117
1737,0.991997341
1738,0.992026084
1739,0.992050925
1740,0.992071102
1741,0.99208816
1742,0.992106521
1743,0.992128132
1744,0.992149595
1745,0.99217021
1746,0.992190447
1747,0.992208758
1748,0.992225806
1749,0.99224166
1750,0.992254544
1751,0.992264031
1752,0.992273588
1753,0.992285819
1754,0.992297876
1755,0.992308089
1756,0.992316552
1757,0.992324317
1758,0.992336629
1759,0.992352841
1760,0.992369152
1761,0.99238102
1762,0.992400453
1763,0.992431571
1764,0.992472218
1765,0.992516293
1766,0.992565143
1767,0.992614822
1768,0.992666763
1769,0.992714839
1770,0.992766305
1771,0.992818774
1772,0.992866459
1773,0.992911032
1774,0.992965218
1775,0.993015286
1776,0.993063042
1777,0.993109104
1778,0.99314784
1779,0.993177652
1780,0.993204671
1781,0.99322442
1782,0.993239428
1783,0.99325133
1784,0.993263072
1785,0.993277975
1786,0.993289079
1787,0.993298318
1788,0.993303425
1789,0.993306987
1790,0.993306737
1791,0.993296595
1792,0.993286063
1793,0.99327394
1794,0.993263681
1795,0.993250071
1796,0.993229637
1797,0.993208869
1798,0.993182544
1799,0.993152471
1800,0.993119359
1801,0.993084474
1802,0.993048836
1803,0.993008065
1804,0.992963456
1805,0.992914698
1806,0.99286344
1807,0.992816604
1808,0.992762579
1809,0.992695301
1810,0.99262708
1811,0.992569785
1812,0.99250966
1813,0.992451821
1814,0.992390545
1815,0.992324653
1816,0.992248514
1817,0.992170167
1818,0.992082478
1819,0.991995387
1820,0.991902165
1821,0.991811816
1822,0.991722437
1823,0.99163478
1824,0.991541481
1825,0.99144097
1826,0.991339459
1827,0.991232671
1828,0.991120958
1829,0.991006036
1830,0.990889517
1831,0.990774352
1832,0.990662628
1833,0.990556246
1834,0.990455532
1835,0.990357331
1836,0.990262573
1837,0.990170169
1838,0.990080537
1839,0.989992172
1840,0.989906795
1841,0.989832392
1842,0.989764797
1843,0.989698961
1844,0.989633447
1845,0.989570219
1846,0.989503777
1847,0.989443981
1848,0.989392377
1849,0.989345419
1850,0.989303364
1851,0.989265373
1852,0.989225177
1853,0.989183867
1854,0.989146952
1855,0.989114822
1856,0.989085737
1857,0.989049966
1858,0.989016636
1859,0.988990078
1860,0.988965168
1861,0.988945906
1862,0.988926658
1863,0.98890131
1864,0.988872889
1865,0.988843347
1866,0.988815618
1867,0.988784178
1868,0.988762314
1869,0.988740928
1870,0.988720899
1871,0.988700304
1872,0.988682628
1873,0.988666513
1874,0.988645232
1875,0.98862315
1876,0.988595332
1877,0.988559412
1878,0.98852088
1879,0.988485939
1880,0.988455152
1881,0.98843289
1882,0.988410428
1883,0.988388251
1884,0.988366713
1885,0.988335852
1886,0.988302182
1887,0.98826427
1888,0.988226405
1889,0.988191344
1890,0.988156662
1891,0.988124975
1892,0.988090818
1893,0.988054834
1894,0.988017528
1895,0.987976668
1896,0.987938809
1897,0.987895331
1898,0.987851833
1899,0.987811394
1900,0.987765592
1901,0.98771768
1902,0.9876681
1903,0.987622508
1904,0.987575445
1905,0.987527709
1906,0.987476885
1907,0.987424011
1908,0.987373479
1909,0.987323497
1910,0.987279272
1911,0.987237447
1912,0.987199296
1913,0.987156696
1914,0.98711792
1915,0.987078937
1916,0.987041123
1917,0.987005863
1918,0.986976481
1919,0.986949157
1920,0.986925558
1921,0.986898489
1922,0.986865085
1923,0.986825602
1924,0.986779842
1925,0.986732296
1926,0.986684772
1927,0.986646212
1928,0.986614834
1929,0.986588562
1930,0.986564701
1931,0.986535175
1932,0.986501195
1933,0.986465233
1934,0.986425265
1935,0.98638305
1936,0.98634315
1937,0.986308067
1938,0.986278956
1939,0.986253659
1940,0.986233736
1941,0.986210542
1942,0.986177953
1943,0.986144788
1944,0.98610811
1945,0.986075668
1946,0.986056335
1947,0.986038446
1948,0.986015217
1949,0.985987273
1950,0.985955907
1951,0.985913363
1952,0.985872389
1953,0.985829753
1954,0.985790305
1955,0.985749509
1956,0.98571282
1957,0.985680679
1958,0.985645195
1959,0.985611522
1960,0.98557127
1961,0.98552045
1962,0.985465528
1963,0.985408894
1964,0.985340544
1965,0.985272324
1966,0.985204629
1967,0.985138308
1968,0.985070154
1969,0.985001199
1970,0.984924742
1971,0.984847672
1972,0.984773358
1973,0.984694181
