wavelength,reflectance
852,0.993310789
853,0.993096934
854,0.993592677
855,0.993075786
856,0.993568505
857,0.992978958
858,0.993650891
859,0.996004151
860,0.993965617
861,0.992060011
862,0.992968997
863,0.992979465
864,0.99308431
865,0.993080931
866,0.993067695
867,0.993085542
868,0.993222078
869,0.993220806
870,0.99325171
871,0.993390199
872,0.993410785
873,0.993407619
874,0.993373363
875,0.993328014
876,0.993295377
877,0.993292881
878,0.993303718
879,0.99331859
880,0.993435397
881,0.993367073
882,0.993496062
883,0.993518268
884,0.993531415
885,0.993515728
886,0.993490933
887,0.993462427
888,0.993434775
889,0.993459802
890,0.993469896
891,0.993448941
892,0.993427287
893,0.993519239
894,0.993528817
895,0.993544667
896,0.993544133
897,0.993529517
898,0.993511673
899,0.99351628
900,0.99357721
901,0.993609639
902,0.993605618
903,0.993584111
904,0.993578393
905,0.993567094
906,0.993523725
907,0.993460613
908,0.993563245
909,0.99348808
910,0.993500543
911,0.993493201
912,0.99361926
913,0.993529864
914,0.993544429
915,0.993682082
916,0.993697583
917,0.993629007
918,0.993674148
919,0.993814071
920,0.993829056
921,0.993808316
922,0.993683805
923,0.993683334
924,0.993648408
925,0.993621121
926,0.993597167
927,0.993568012
928,0.993602448
929,0.993630208
930,0.993645338
931,0.993670563
932,0.993690626
933,0.99371296
934,0.993719551
935,0.993695823
936,0.993703363
937,0.993717056
938,0.993728623
939,0.993735312
940,0.993704704
941,0.993678511
942,0.993664423
943,0.993650334
944,0.993640709
945,0.993642092
946,0.993654089
947,0.993671081
948,0.993687637
949,0.993679184
950,0.993688024
951,0.993757814
952,0.993678573
953,0.993748106
954,0.99371715
955,0.993734955
956,0.993728832
957,0.993737848
958,0.993755382
959,0.993654895
960,0.993722115
961,0.993740811
962,0.993785854
963,0.993798703
964,0.993787312
965,0.993693614
966,0.99370497
967,0.993796277
968,0.993672887
969,0.99367785
970,0.993822703
971,0.993885198
972,0.993898735
973,0.993779686
974,0.993745779
975,0.993824238
976,0.993852682
977,0.993854855
978,0.993871854
979,0.993808879
980,0.993775695
981,0.993895515
982,0.99382437
983,0.993823488
984,0.993908571
985,0.993908176
986,0.993836424
987,0.993977738
988,0.993892534
989,0.993959381
990,0.994010861
991,0.99400073
992,0.993976401
993,0.993958013
994,0.993948946
995,0.994073634
996,0.994140753
997,0.994052797
998,0.994055846
999,0.994042576
1000,0.994009094
1001,0.994027615
1002,0.994011735
1003,0.994054307
1004,0.994105891
1005,0.994124498
1006,0.994134287
1007,0.994119765
1008,0.994101475
1009,0.994068288
1010,0.994077571
1011,0.99407019
1012,0.994053996
1013,0.994088423
1014,0.994089697
1015,0.994099843
1016,0.994099392
1017,0.994067978
1018,0.99406102
1019,0.994056473
1020,0.994078392
1021,0.994120431
1022,0.994145238
1023,0.994133285
1024,0.994094076
1025,0.994066428
1026,0.994093077
1027,0.994149941
1028,0.994185168
1029,0.99421751
1030,0.994258614
1031,0.994267433
1032,0.994248289
1033,0.994244629
1034,0.994261046
1035,0.994216556
1036,0.994220266
1037,0.994261154
1038,0.994258282
1039,0.99425273
1040,0.994230648
1041,0.99421536
1042,0.99422944
1043,0.994230506
1044,0.994229968
1045,0.994254289
1046,0.994284567
1047,0.99427617
1048,0.994277171
1049,0.994269537
1050,0.994248442
1051,0.994253487
1052,0.994255047
1053,0.994263597
1054,0.994291286
1055,0.99429343
1056,0.994304822
1057,0.994326655
1058,0.994367601
1059,0.99426287
1060,0.994353265
1061,0.994353106
1062,0.994344923
1063,0.994399651
1064,0.994471473
1065,0.994502507
1066,0.994521828
1067,0.994491608
1068,0.994471993
1069,0.994449251
1070,0.994430698
1071,0.994397721
1072,0.99440016
1073,0.994385061
1074,0.994384556
1075,0.994412658
1076,0.99443732
1077,0.99444639
1078,0.994427166
1079,0.994446464
1080,0.994464518
1081,0.994438373
1082,0.994422632
1083,0.994406605
1084,0.9944001
1085,0.994386612
1086,0.994396091
1087,0.99437316
1088,0.994356715
1089,0.994366844
1090,0.994383259
1091,0.994447967
1092,0.994504162
1093,0.994516789
1094,0.994526309
1095,0.994542996
1096,0.994569936
1097,0.994584633
1098,0.994598763
1099,0.994595026
1100,0.994567988
1101,0.994549508
1102,0.99455752
1103,0.994576801
1104,0.994590643
1105,0.994495582
1106,0.994492191
1107,0.994577138
1108,0.994458377
1109,0.994432932
1110,0.994426975
1111,0.994412105
1112,0.994417051
1113,0.994449737
1114,0.99447633
1115,0.9944766
1116,0.994479504
1117,0.994600393
1118,0.99451575
1119,0.994536118
1120,0.994558914
1121,0.994553426
1122,0.994542091
1123,0.994536205
1124,0.994529359
1125,0.994523585
1126,0.994519565
1127,0.99451756
1128,0.99451751
1129,0.994518052
1130,0.994511621
1131,0.994512119
1132,0.994518044
1133,0.994514436
1134,0.994529977
1135,0.99443927
1136,0.994555141
1137,0.994582074
1138,0.994498464
1139,0.994616935
1140,0.994627357
1141,0.994621786
1142,0.994628494
1143,0.994640492
1144,0.994551763
1145,0.994650778
1146,0.994635891
1147,0.994635657
1148,0.994543515
1149,0.994657336
1150,0.994577133
1151,0.994576351
1152,0.994540069
1153,0.994542589
1154,0.994551637
1155,0.994568964
1156,0.994619431
1157,0.994544701
1158,0.99455867
1159,0.994576903
1160,0.994587113
1161,0.994506754
1162,0.994525529
1163,0.994531137
1164,0.994538456
1165,0.994549376
1166,0.994547588
1167,0.994542766
1168,0.994430963
1169,0.994496942
1170,0.994380439
1171,0.994360906
1172,0.994356704
1173,0.994366145
1174,0.994281801
1175,0.994407527
1176,0.994229403
1177,0.994226098
1178,0.994329873
1179,0.994235219
1180,0.994223867
1181,0.994235938
1182,0.994275806
1183,0.994190038
1184,0.994204282
1185,0.994207047
1186,0.994191825
1187,0.994182427
1188,0.994160518
1189,0.994055871
1190,0.994066078
1191,0.994066519
1192,0.994064752
1193,0.993978381
1194,0.99398259
1195,0.993981871
1196,0.993974252
1197,0.993953938
1198,0.993955884
1199,0.993961814
1200,0.99386808
1201,0.993897467
1202,0.993913789
1203,0.993907011
1204,0.993918433
1205,0.993949351
1206,0.993966703
1207,0.993971549
1208,0.993986308
1209,0.993988005
1210,0.99398207
1211,0.993995672
1212,0.994024791
1213,0.993945279
1214,0.994073939
1215,0.994097531
1216,0.994120761
1217,0.994136388
1218,0.994161568
1219,0.994159459
1220,0.994132381
1221,0.994011044
1222,0.993977996
1223,0.993939464
1224,0.993904414
1225,0.993984249
1226,0.993972623
1227,0.993957527
1228,0.99397155
1229,0.994011825
1230,0.994045854
1231,0.994117014
1232,0.99413703
1233,0.994130383
1234,0.994032273
1235,0.994002531
1236,0.994093933
1237,0.994108327
1238,0.994009374
1239,0.994105862
1240,0.994000629
1241,0.994094778
1242,0.993991921
1243,0.994007191
1244,0.994039837
1245,0.994161905
1246,0.994093213
1247,0.994117516
1248,0.994038492
1249,0.994151925
1250,0.994164854
1251,0.994171258
1252,0.99416415
1253,0.994059795
1254,0.994062729
1255,0.994051998
1256,0.994033555
1257,0.994007749
1258,0.993969493
1259,0.993945407
1260,0.993837787
1261,0.993845393
1262,0.993850325
1263,0.993766714
1264,0.993783006
1265,0.993803146
1266,0.993816985
1267,0.993740021
1268,0.993851593
1269,0.993851944
1270,0.993750523
1271,0.993747026
1272,0.993738553
1273,0.993718763
1274,0.993603223
1275,0.993575582
1276,0.993569396
1277,0.993561356
1278,0.993552768
1279,0.993560953
1280,0.993483948
1281,0.993499186
1282,0.993525972
1283,0.99354418
1284,0.99355806
1285,0.9934679
1286,0.993482347
1287,0.993482122
1288,0.993469083
1289,0.993355526
1290,0.993315457
1291,0.993304895
1292,0.993312032
1293,0.993315159
1294,0.993224835
1295,0.993255705
1296,0.993270737
1297,0.993273662
1298,0.993291609
1299,0.993214475
1300,0.993240407
1301,0.993280014
1302,0.993302621
1303,0.993222254
1304,0.993237948
1305,0.993239231
1306,0.993248033
1307,0.993256024
1308,0.993168341
1309,0.993193551
1310,0.993203646
1311,0.993208548
1312,0.993212681
1313,0.993211642
1314,0.993197952
1315,0.993089528
1316,0.992985773
1317,0.993073362
1318,0.993050454
1319,0.99293629
1320,0.992921066
1321,0.992910504
1322,0.992795138
1323,0.992800712
1324,0.992812449
1325,0.992837582
1326,0.992895594
1327,0.992833714
1328,0.992982187
1329,0.992910033
1330,0.992820994
1331,0.992928608
1332,0.992827321
1333,0.992810731
1334,0.992804519
1335,0.992798227
1336,0.992786943
1337,0.992777933
1338,0.992759697
1339,0.992630219
1340,0.992607377
1341,0.992587731
1342,0.992457446
1343,0.992428092
1344,0.992388494
1345,0.992335287
1346,0.992283078
1347,0.992121949
1348,0.992066459
1349,0.992009401
1350,0.991954713
1351,0.991802014
1352,0.991752122
1353,0.991804174
1354,0.991649934
1355,0.991520326
1356,0.99149341
1357,0.991397505
1358,0.991428119
1359,0.991363529
1360,0.991430374
1361,0.991476504
1362,0.99141903
1363,0.991469853
1364,0.99141642
1365,0.991570179
1366,0.991639006
1367,0.991596884
1368,0.991664787
1369,0.991806591
1370,0.991840804
1371,0.991855999
1372,0.991841546
1373,0.991826382
1374,0.991802092
1375,0.991771746
1376,0.991727367
1377,0.99167086
1378,0.991616264
1379,0.991442781
1380,0.991389721
1381,0.991333904
1382,0.991305249
1383,0.99129042
1384,0.991289187
1385,0.991315438
1386,0.991336205
1387,0.991355404
1388,0.991393708
1389,0.991454456
1390,0.991601406
1391,0.991661886
1392,0.991709435
1393,0.991747785
1394,0.991776792
1395,0.991798668
1396,0.991816316
1397,0.991838661
1398,0.991829627
1399,0.991813625
1400,0.991784913
1401,0.991764849
1402,0.991729394
1403,0.991803382
1404,0.99188456
1405,0.991869643
1406,0.991847823
1407,0.991838875
1408,0.991937854
1409,0.991953035
1410,0.991988511
1411,0.99210659
1412,0.992130124
1413,0.99215416
1414,0.992166802
1415,0.992281785
1416,0.992307294
1417,0.992428115
1418,0.992436774
1419,0.992451723
1420,0.992483383
1421,0.992498231
1422,0.992610273
1423,0.992609129
1424,0.992599202
1425,0.992566767
1426,0.992659959
1427,0.992655793
1428,0.992651844
1429,0.992665528
1430,0.992757508
1431,0.992735986
1432,0.992717206
1433,0.992791274
1434,0.992769495
1435,0.992739793
1436,0.992827329
1437,0.99281485
1438,0.992821395
1439,0.992847618
1440,0.992975932
1441,0.99292467
1442,0.992959928
1443,0.993000497
1444,0.993128831
1445,0.993040595
1446,0.993056954
1447,0.993178328
1448,0.993183801
1449,0.993184655
1450,0.993177187
1451,0.993062827
1452,0.993130264
1453,0.993110829
1454,0.99309139
1455,0.99307805
1456,0.993062076
1457,0.993061611
1458,0.993073308
1459,0.993083225
1460,0.993101217
1461,0.9931206
1462,0.993136693
1463,0.993163675
1464,0.993212275
1465,0.993237703
1466,0.993361101
1467,0.993275487
1468,0.993264554
1469,0.993270495
1470,0.993287061
1471,0.993294678
1472,0.993306322
1473,0.993311546
1474,0.9932999
1475,0.993299947
1476,0.993299828
1477,0.993307878
1478,0.993324809
1479,0.993348836
1480,0.993365935
1481,0.993387801
1482,0.993400277
1483,0.993406177
1484,0.993413555
1485,0.993419543
1486,0.993421983
1487,0.993422126
1488,0.993420077
1489,0.993415469
1490,0.99340748
1491,0.993386771
1492,0.993388591
1493,0.993403591
1494,0.993406882
1495,0.993419521
1496,0.993426721
1497,0.993407267
1498,0.993420274
1499,0.99336593
1500,0.993488195
1501,0.993521528
1502,0.993434679
1503,0.993515001
1504,0.993513921
1505,0.993418764
1506,0.993417711
1507,0.993419553
1508,0.993420706
1509,0.993415348
1510,0.993410797
1511,0.99340673
1512,0.993406483
1513,0.993407477
1514,0.993406036
1515,0.993410565
1516,0.993421561
1517,0.993430584
1518,0.993445015
1519,0.993444791
1520,0.993439639
1521,0.993434134
1522,0.993312037
1523,0.993311445
1524,0.993322423
1525,0.993330172
1526,0.993343918
1527,0.99335776
1528,0.993380207
1529,0.993383712
1530,0.993380515
1531,0.99337736
1532,0.993456193
1533,0.993247595
1534,0.993354627
1535,0.99344831
1536,0.993238314
1537,0.993324258
1538,0.993293718
1539,0.993178788
1540,0.993169023
1541,0.993260798
1542,0.993265713
1543,0.993162009
1544,0.993251694
1545,0.993145132
1546,0.993126532
1547,0.993130267
1548,0.993156635
1549,0.993272766
1550,0.99319982
1551,0.993222056
1552,0.993227192
1553,0.993242772
1554,0.993160581
1555,0.993293828
1556,0.993314105
1557,0.993233771
1558,0.993355987
1559,0.993375182
1560,0.993393313
1561,0.993416161
1562,0.993431413
1563,0.993339875
1564,0.993349262
1565,0.993358942
1566,0.993362484
1567,0.993361867
1568,0.993357423
1569,0.993345671
1570,0.993340318
1571,0.993329125
1572,0.993331917
1573,0.993345468
1574,0.99335412
1575,0.99336729
1576,0.993381008
1577,0.993398132
1578,0.993406234
1579,0.99341547
1580,0.99331809
1581,0.993398342
1582,0.993305486
1583,0.993426367
1584,0.993446096
1585,0.993392667
1586,0.993410028
1587,0.993402847
1588,0.99351276
1589,0.993422238
1590,0.993424394
1591,0.993436355
1592,0.993437466
1593,0.993407603
1594,0.99340563
1595,0.993435581
1596,0.993433168
1597,0.993432642
1598,0.993316456
1599,0.993257316
1600,0.993221902
1601,0.993199736
1602,0.993168816
1603,0.993041357
1604,0.993110369
1605,0.992962007
1606,0.992830136
1607,0.99269707
1608,0.992783385
1609,0.992805107
1610,0.992703154
1611,0.992794993
1612,0.992694004
1613,0.992587651
1614,0.992572306
1615,0.992595318
1616,0.992627051
1617,0.992638756
1618,0.992574714
1619,0.992511476
1620,0.99253896
1621,0.992583847
1622,0.992621185
1623,0.992537039
1624,0.992553026
1625,0.992565367
1626,0.992458494
1627,0.992361605
1628,0.992368989
1629,0.992363529
1630,0.992343448
1631,0.992251728
1632,0.992258248
1633,0.992382951
1634,0.992246472
1635,0.992170366
1636,0.992285012
1637,0.992183814
1638,0.992061922
1639,0.992046852
1640,0.992019648
1641,0.99191458
1642,0.991821146
1643,0.991814932
1644,0.991813763
1645,0.991802808
1646,0.991669996
1647,0.991569982
1648,0.99158535
1649,0.991600396
1650,0.9915372
1651,0.991447598
1652,0.991443397
1653,0.991348563
1654,0.991457237
1655,0.991345682
1656,0.991319595
1657,0.991220544
1658,0.99111481
1659,0.991218879
1660,0.991159356
1661,0.991071584
1662,0.991057295
1663,0.991066178
1664,0.990981446
1665,0.990992996
1666,0.990909429
1667,0.990929057
1668,0.990853946
1669,0.990865562
1670,0.990880013
1671,0.990780859
1672,0.990759184
1673,0.990658965
1674,0.990661562
1675,0.990664802
1676,0.990683269
1677,0.990583752
1678,0.990469436
1679,0.990370898
1680,0.990481131
1681,0.99047296
1682,0.990367518
1683,0.990252925
1684,0.990220291
1685,0.990188434
1686,0.990045015
1687,0.989925719
1688,0.99000386
1689,0.989904239
1690,0.989839377
1691,0.989860178
1692,0.989885872
1693,0.989895439
1694,0.989806998
1695,0.989797965
1696,0.98966581
1697,0.989752553
1698,0.989625146
1699,0.989520918
1700,0.989637911
1701,0.989544813
1702,0.989460949
1703,0.989465601
1704,0.989457018
1705,0.989458112
1706,0.989356067
1707,0.989377964
1708,0.989416544
1709,0.989445943
1710,0.9893942
1711,0.989412374
1712,0.98940677
1713,0.989516784
1714,0.989429963
1715,0.989422858
1716,0.989308723
1717,0.989309687
1718,0.989376123
1719,0.989366105
1720,0.98936672
1721,0.989346364
1722,0.989337014
1723,0.989354266
1724,0.98938421
1725,0.989426961
1726,0.989473299
1727,0.989502882
1728,0.989600602
1729,0.989565037
1730,0.989553761
1731,0.989554996
1732,0.989581054
1733,0.989732504
1734,0.989735699
1735,0.989755302
1736,0.989882559
1737,0.989886764
1738,0.989925868
1739,0.990036424
1740,0.990011043
1741,0.990008905
1742,0.989994703
1743,0.99007385
1744,0.99006606
1745,0.990071337
1746,0.990195257
1747,0.990176241
1748,0.990128242
1749,0.990184052
1750,0.990148666
1751,0.990147232
1752,0.990154215
1753,0.990149336
1754,0.990145281
1755,0.990264424
1756,0.990296374
1757,0.990326385
1758,0.990307416
1759,0.990366266
1760,0.990346161
1761,0.990341165
1762,0.990373808
1763,0.990383307
1764,0.990369118
1765,0.990350311
1766,0.990299564
1767,0.990292819
1768,0.990284129
1769,0.990275164
1770,0.990272674
1771,0.990259549
1772,0.990268843
1773,0.99031371
1774,0.990332118
1775,0.990248246
1776,0.990265333
1777,0.990275499
1778,0.990266778
1779,0.990235638
1780,0.990235815
1781,0.990238475
1782,0.990231144
1783,0.990256823
1784,0.990138489
1785,0.990117932
1786,0.990133449
1787,0.990146908
1788,0.99007367
1789,0.990083225
1790,0.990093959
1791,0.990031729
1792,0.990058018
1793,0.990088212
1794,0.9901227
1795,0.989933052
1796,0.989918196
1797,0.98987075
1798,0.989855445
1799,0.989640774
1800,0.989596459
1801,0.989194089
1802,0.989094966
1803,0.989063607
1804,0.988957844
1805,0.988725096
1806,0.988629554
1807,0.988499365
1808,0.988471661
1809,0.988473595
1810,0.988147249
1811,0.988064494
1812,0.9879518
1813,0.987891078
1814,0.987693131
1815,0.987609501
1816,0.987607555
1817,0.987391493
1818,0.987250461
1819,0.987010179
1820,0.987009912
1821,0.986915426
1822,0.986727136
1823,0.986655958
1824,0.98662455
1825,0.986554125
1826,0.98646642
1827,0.986315
1828,0.986220777
1829,0.986104239
1830,0.985892583
1831,0.98575516
1832,0.985541285
1833,0.985421818
1834,0.985436392
1835,0.985377253
1836,0.985111918
1837,0.985083184
1838,0.98493398
1839,0.984856456
1840,0.984790294
1841,0.984857135
1842,0.984753433
1843,0.984799789
1844,0.984769151
1845,0.984708229
1846,0.984495511
1847,0.984382927
1848,0.984285994
1849,0.984177608
1850,0.984170888
1851,0.984082759
1852,0.984002395
1853,0.984075727
1854,0.983970918
1855,0.9839465
1856,0.98378947
1857,0.983614992
1858,0.98356788
1859,0.983550169
1860,0.983447568
1861,0.983453213
1862,0.983318271
1863,0.983276442
1864,0.983247357
1865,0.98308002
1866,0.98295214
1867,0.982859112
1868,0.98269559
1869,0.982617657
1870,0.982507492
1871,0.982515992
1872,0.982457509
1873,0.982533775
1874,0.98261915
1875,0.982630025
1876,0.982767422
1877,0.982867865
1878,0.982939312
1879,0.982893719
1880,0.98292905
1881,0.982952986
1882,0.982971237
1883,0.98298633
1884,0.982988206
1885,0.982999236
1886,0.982906121
1887,0.983025954
1888,0.982989214
1889,0.983066996
1890,0.983129771
1891,0.983190813
1892,0.983190335
1893,0.983046331
1894,0.98300041
1895,0.982926823
1896,0.982861315
1897,0.982781928
1898,0.982630281
1899,0.982564445
1900,0.982515416
1901,0.982395283
1902,0.982351468
1903,0.982328667
1904,0.982341896
1905,0.982366067
1906,0.982287429
1907,0.982290453
1908,0.982293337
1909,0.982165091
1910,0.982133587
1911,0.982109492
1912,0.982091587
1913,0.982080845
1914,0.981921714
1915,0.981830878
1916,0.981757268
1917,0.981713489
1918,0.981675486
1919,0.981564401
1920,0.981610956
1921,0.981651322
1922,0.981655815
1923,0.981708629
1924,0.981646804
1925,0.981644524
1926,0.981670146
1927,0.981715923
1928,0.981654178
1929,0.981692437
1930,0.981733297
1931,0.981753182
1932,0.981772987
1933,0.981677806
1934,0.981685927
1935,0.981629342
1936,0.981639149
1937,0.981675181
1938,0.981730987
1939,0.981655579
1940,0.981693641
1941,0.981622281
1942,0.981625445
1943,0.981532457
1944,0.981562851
1945,0.981506637
1946,0.981561743
1947,0.981487296
1948,0.981410252
1949,0.98128694
1950,0.981235389
1951,0.981106252
1952,0.980979981
1953,0.980843716
1954,0.980752236
1955,0.980678074
1956,0.980610799
1957,0.980673753
1958,0.980626834
1959,0.980600266
1960,0.980604721
1961,0.980593395
1962,0.980554014
1963,0.980514925
1964,0.980354048
1965,0.980282069
1966,0.980182851
1967,0.980146692
1968,0.980085712
1969,0.979999214
1970,0.979823777
1971,0.979747409
1972,0.979650052
1973,0.979554253
